run_name,cluster,budget_half,hypothesis,variant,seed,train_split_id,val_split_id,test_split_id,confirm_split_id,stage,commit,parent_checkpoint,config_path,results_dir,status,reproduced,retired,retirement_reason,summary_json,verification_json,verification_status,notes
20260319_234557_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1735,G,exploration,Exact rerun checks whether the tuned sink-only continuation is reproducible before retiring readout reopening from this family.,partialinit-readoutthen-sinkonly-longer-rerun,1735,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,rerun,2ae7d68,results/phase7_dev/20260319_233633_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_seed1735/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1735.yaml,results/phase7_dev/20260319_234557_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1735,completed,yes,false,,results/phase7_dev/20260319_234557_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1735/summary.json,results/phase7_dev/20260319_234557_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1735/artifacts/phase7_verify/verification.json,base_verified,Exact rerun matched the tuned sink-only continuation bit-for-bit on best/test. Independent base verify again was 0.5186/0.4538/0.2594/0.2373/84.55.
20260319_235155_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_lowlr_seed1733,G,exploration,"Low-LR continuation is the matched control for the sink+readout branch, mirroring the sink-only tuning budget.",partialinit-readoutthen-sinkreadout-longer-lowlr,1733,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,tuned,2ae7d68,results/phase7_dev/20260319_232740_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_seed1733/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_lowlr_seed1733.yaml,results/phase7_dev/20260319_235155_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_lowlr_seed1733,completed,unknown,true,Low-LR continuation stayed below the standard-LR continuation and below the tuned sink-only branch on verified base accuracy.,results/phase7_dev/20260319_235155_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_lowlr_seed1733/summary.json,results/phase7_dev/20260319_235155_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_lowlr_seed1733/artifacts/phase7_verify/verification.json,base_verified,Trainer test 0.5052/0.4518/0.2567/0.2393/86.26; verified base 0.5088/0.4629/0.2493/0.2547/85.36. Retired after fair matched comparison.
20260319_235155_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_seed1733,G,exploration,A matched longer continuation on the best sink+readout seed tests whether readout reopening still adds value after fair local tuning.,partialinit-readoutthen-sinkreadout-longer,1733,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,tuned,2ae7d68,results/phase7_dev/20260319_232740_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_seed1733/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_seed1733.yaml,results/phase7_dev/20260319_235155_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_seed1733,completed,unknown,false,,results/phase7_dev/20260319_235155_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_seed1733/summary.json,results/phase7_dev/20260319_235155_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_seed1733/artifacts/phase7_verify/verification.json,base_verified+locked_verified,"Fair matched continuation on the best sink+readout seed. Trainer test 0.5254/0.4518/0.2460/0.2393/86.26; independent base verify 0.5299/0.4629/0.2567/0.2547/85.36, which narrowly beats sink-only longer on base overall/route."
20260319_235549_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_seed1733,G,exploration,Exact rerun checks whether the tuned sink+readout continuation is reproducible before calling it a real base improvement over sink-only longer.,partialinit-readoutthen-sinkreadout-longer-rerun,1733,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,rerun,2ae7d68,results/phase7_dev/20260319_232740_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_seed1733/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_seed1733.yaml,results/phase7_dev/20260319_235549_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_seed1733,completed,yes,false,,results/phase7_dev/20260319_235549_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_seed1733/summary.json,,unverified,Exact rerun matched the 1733 tuned sink+readout continuation bit-for-bit on best/test (0.5264/0.4565/0.2532/0.2473/86.90 best; 0.5254/0.4518/0.2460/0.2393/86.26 test).
20260319_235713_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_seed1734,G,exploration,A second seed tests whether the tuned sink+readout continuation generalizes beyond the best seed or collapses back toward the untuned branch.,partialinit-readoutthen-sinkreadout-longer,1734,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,tuned,2ae7d68,results/phase7_dev/20260319_233112_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_seed1734/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_seed1734.yaml,results/phase7_dev/20260319_235713_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_seed1734,completed,no,false,,results/phase7_dev/20260319_235713_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_seed1734/summary.json,results/phase7_dev/20260319_235713_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_seed1734/artifacts/phase7_verify/verification.json,base_verified+locked_verified,"Independent base verify was 0.5120/0.4508/0.2540/0.2440/86.68, weaker than the 1733 winner but still in the same tuned regime."
20260319_235954_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_seed1735,G,exploration,A third seed closes the first tuned mini-panel and tests whether the sink+readout continuation has a stable center rather than one high seed and one miss.,partialinit-readoutthen-sinkreadout-longer,1735,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,tuned,2ae7d68,results/phase7_dev/20260319_233111_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_seed1735/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_seed1735.yaml,results/phase7_dev/20260319_235954_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_seed1735,completed,no,false,,results/phase7_dev/20260319_235954_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_seed1735/summary.json,results/phase7_dev/20260319_235954_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_seed1735/artifacts/phase7_verify/verification.json,base_verified+locked_verified,Independent base verify was 0.5124/0.4538/0.2527/0.2373/84.55. Locked confirms preserved the same near-perfect delayed-route profile as 1733.
20260320_000450_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1733,G,exploration,A matched tuned sink-only continuation on seed 1733 closes the fair three-seed comparison against sink+readout longer instead of relying on one tuned sink-only seed.,partialinit-readoutthen-sinkonly-longer,1733,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,tuned,2ae7d68,results/phase7_dev/20260319_233347_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_seed1733/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1733.yaml,results/phase7_dev/20260320_000450_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1733,completed,no,false,,results/phase7_dev/20260320_000450_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1733/summary.json,results/phase7_dev/20260320_000450_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1733/artifacts/phase7_verify/verification.json,base_verified+locked_verified,"Summary finalization was missing, but metrics.jsonl and checkpoint were complete. Extracted trainer test was 0.5059/0.4518/0.2574/0.2393/86.26; independent base verify was 0.5088/0.4629/0.2467/0.2547/85.36. Locked confirmations are being generated."
20260320_000450_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1734,G,exploration,A second matched tuned sink-only continuation on seed 1734 tests whether the sink-only longer branch stays competitive with sink+readout longer under a fair local-tuning budget.,partialinit-readoutthen-sinkonly-longer,1734,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,tuned,2ae7d68,results/phase7_dev/20260319_233633_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_seed1734/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1734.yaml,results/phase7_dev/20260320_000450_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1734,completed,no,false,,results/phase7_dev/20260320_000450_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1734/summary.json,results/phase7_dev/20260320_000450_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1734/artifacts/phase7_verify/verification.json,base_verified+locked_verified,"Summary finalization was missing, but metrics.jsonl and checkpoint were complete. Extracted trainer test was 0.5052/0.4622/0.2366/0.2420/87.95; independent base verify was 0.4919/0.4508/0.2340/0.2440/86.68. Locked confirmations are being generated."
20260320_161139_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1736,G,exploration,Fourth seed in the fair five-seed extension for the sink-only longer branch. Tests whether the held-confirm advantage persists beyond the first three tuned seeds.,partialinit-readoutthen-sinkonly-longer,1736,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,tuned,2ae7d68,results/phase7_dev/20260319_233347_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_seed1736/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1736.yaml,results/phase7_dev/20260320_161139_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1736,completed,no,false,,results/phase7_dev/20260320_161139_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1736/summary.json,results/phase7_dev/20260320_161139_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1736/artifacts/phase7_verify/verification.json,base_verified+locked_verified,Fifth-seed extension completed. Trainer metrics extracted from metrics.jsonl because summary fields were null; independent base verify 0.5068/0.4460/0.2714/0.2400/86.36. Locked confirms preserved the held-confirm advantage.
20260320_161139_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_seed1736,G,exploration,Fourth seed in the fair five-seed extension for the sink+readout longer branch. Tests whether the modest base-split edge over sink-only survives more seeds.,partialinit-readoutthen-sinkreadout-longer,1736,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,tuned,2ae7d68,results/phase7_dev/20260319_232740_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_seed1736/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_seed1736.yaml,results/phase7_dev/20260320_161139_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_seed1736,completed,no,false,,results/phase7_dev/20260320_161139_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_seed1736/summary.json,results/phase7_dev/20260320_161139_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_seed1736/artifacts/phase7_verify/verification.json,base_verified+locked_verified,Fourth seed completed. Trainer metrics extracted from metrics.jsonl; independent base verify 0.5111/0.4460/0.2420/0.2400/86.36. Locked confirms were slightly weaker than sink-only on the same seed.
20260320_161511_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1737,G,exploration,Fifth seed in the fair five-seed extension for the sink-only longer branch. This closes the matched panel and tests whether the held-confirm advantage still holds at panel scale.,partialinit-readoutthen-sinkonly-longer,1737,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,tuned,2ae7d68,results/phase7_dev/20260319_233347_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_seed1737/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1737.yaml,results/phase7_dev/20260320_161511_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1737,completed,no,false,,results/phase7_dev/20260320_161511_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1737/summary.json,results/phase7_dev/20260320_161511_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1737/artifacts/phase7_verify/verification.json,base_verified+locked_verified,Fifth-seed panel closer completed. Trainer metrics extracted from metrics.jsonl; independent base verify 0.5016/0.4577/0.2440/0.2540/88.09. This helped close the matched five-seed panel.
20260320_161511_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_seed1737,G,exploration,Fifth seed in the fair five-seed extension for the sink+readout longer branch. This closes the matched panel and tests whether the base-split edge survives full panel size.,partialinit-readoutthen-sinkreadout-longer,1737,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,tuned,2ae7d68,results/phase7_dev/20260319_232740_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_seed1737/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_seed1737.yaml,results/phase7_dev/20260320_161511_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_seed1737,completed,no,false,,results/phase7_dev/20260320_161511_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_seed1737/summary.json,results/phase7_dev/20260320_161511_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_seed1737/artifacts/phase7_verify/verification.json,base_verified+locked_verified,Fifth seed completed. Trainer metrics extracted from metrics.jsonl; independent base verify 0.5101/0.4577/0.2540/0.2540/88.09. This preserved a small base overall edge but not a held-confirm edge.
20260320_162150_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1736,G,exploration,Stage-3 cross-polish asks whether reopening readout briefly from the verified sink-only-longer checkpoint can capture the base-split edge without losing the stronger held-confirm profile.,partialinit-sinkonlylonger-to-sinkreadout,1736,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,scout,2ae7d68,results/phase7_dev/20260320_161139_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1736/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1736.yaml,results/phase7_dev/20260320_162150_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1736,completed,yes,false,,results/phase7_dev/20260320_162150_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1736/summary.json,results/phase7_dev/20260320_162150_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1736/artifacts/phase7_verify/verification.json,base_verified+locked_verified,"Cross-polish pilot from sink-only-longer to sink+readout improved base verify to 0.5182/0.4460/0.2660/0.2400/86.36 while keeping stronger held confirms than plain sink+readout. Exact rerun matched, so this branch was promoted to a broader seed panel."
20260320_162150_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkreadoutlonger_to_sinkonly_seed1736,G,exploration,Stage-3 cross-polish asks whether a short sink-only continuation from the verified sink+readout-later checkpoint can keep the base-split advantage while recovering the stronger held-confirm profile.,partialinit-sinkreadoutlonger-to-sinkonly,1736,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,scout,2ae7d68,results/phase7_dev/20260320_161139_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkreadout_longer_seed1736/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkreadoutlonger_to_sinkonly_seed1736.yaml,results/phase7_dev/20260320_162150_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkreadoutlonger_to_sinkonly_seed1736,completed,unknown,false,,results/phase7_dev/20260320_162150_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkreadoutlonger_to_sinkonly_seed1736/summary.json,results/phase7_dev/20260320_162150_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkreadoutlonger_to_sinkonly_seed1736/artifacts/phase7_verify/verification.json,base_verified,"Reverse cross-polish from sink+readout-longer to sink-only did not produce a cleaner bridge. Verified base 0.5078/0.4460/0.2567/0.2400/86.36, roughly matching the source family without improving held confirms."
20260320_162422_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1736,G,exploration,Exact rerun checks whether the promising sink-only->sink+readout cross-polish branch is reproducible before extending it into a broader panel.,partialinit-sinkonlylonger-to-sinkreadout-rerun,1736,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,rerun,2ae7d68,results/phase7_dev/20260320_161139_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1736/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1736.yaml,results/phase7_dev/20260320_162422_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1736,completed,yes,false,,results/phase7_dev/20260320_162422_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1736/summary.json,results/phase7_dev/20260320_162422_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1736/artifacts/phase7_verify/verification.json,base_verified+locked_verified,Exact rerun matched the cross-polish pilot on trainer metrics. Verified base 0.5182/0.4460/0.2660/0.2400/86.36; locked confirms full 0.6305/0.9922/0.2426/0.9866/126.20 and fq-heavy 0.4118/0.9902/0.2590/0.9885/126.36.
20260320_162516_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1737,G,exploration,Second-seed extension tests whether the sink-only->sink+readout cross-polish branch generalizes beyond the rerun seed and still softens the source tradeoff.,partialinit-sinkonlylonger-to-sinkreadout,1737,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,promoted,2ae7d68,results/phase7_dev/20260320_161511_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1737/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1737.yaml,results/phase7_dev/20260320_162516_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1737,completed,no,false,,results/phase7_dev/20260320_162516_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1737/summary.json,results/phase7_dev/20260320_162516_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1737/artifacts/phase7_verify/verification.json,base_verified+locked_verified,Generalization seed preserved the branch pattern: verified base 0.5176/0.4577/0.2426/0.2540/88.09; locked confirms full 0.6305/0.9922/0.2433/0.9866/126.20 and fq-heavy 0.4111/0.9902/0.2578/0.9885/126.36.
20260320_163127_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1733,G,exploration,Auto-generated phase-7 ledger entry for hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout.,hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout,1733,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,seed-panel,2270040,,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1733.yaml,results/phase7_dev/20260320_163127_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1733,completed,unknown,false,,results/phase7_dev/20260320_163127_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1733/summary.json,results/phase7_dev/20260320_163127_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1733/artifacts/phase7_verify/verification.json,base_verified+locked_verified,"Auto-imported summary: overall=0.5181, route=0.4604, fq_acc=0.2691, fq_route=0.2572, fq_exit=87.30."
20260320_163127_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1734,G,exploration,Auto-generated phase-7 ledger entry for hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout.,hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout,1734,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,seed-panel,2270040,,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1734.yaml,results/phase7_dev/20260320_163127_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1734,completed,unknown,false,,results/phase7_dev/20260320_163127_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1734/summary.json,results/phase7_dev/20260320_163127_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1734/artifacts/phase7_verify/verification.json,base_verified+locked_verified,"Auto-imported summary: overall=0.5171, route=0.4526, fq_acc=0.2512, fq_route=0.2542, fq_exit=88.58."
20260320_163404_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1735,G,exploration,Auto-generated phase-7 ledger entry for hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout.,hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout,1735,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,seed-panel,2270040,,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1735.yaml,results/phase7_dev/20260320_163404_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1735,completed,unknown,false,,results/phase7_dev/20260320_163404_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1735/summary.json,results/phase7_dev/20260320_163404_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1735/artifacts/phase7_verify/verification.json,base_verified+locked_verified,"Auto-imported summary: overall=0.5186, route=0.4565, fq_acc=0.2860, fq_route=0.2691, fq_exit=88.20."
20260320_163732_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_lowlr_seed1736,G,exploration,Lower LR continuation tests whether the bridge can reduce base variance or preserve more final-query accuracy with gentler updates.,partialinit-sinkonlylonger-to-sinkreadout-lowlr,1736,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,tuned,2ae7d68,results/phase7_dev/20260320_161139_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1736/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_lowlr_seed1736.yaml,results/phase7_dev/20260320_163732_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_lowlr_seed1736,completed,unknown,true,Lower LR underperformed the default bridge on overall and final-query accuracy without changing the held-confirm regime.,results/phase7_dev/20260320_163732_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_lowlr_seed1736/summary.json,results/phase7_dev/20260320_163732_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_lowlr_seed1736/artifacts/phase7_verify/verification.json,base_verified,"Independent base verify fell to 0.4984/0.4460/0.2420/0.2400/86.36, below both the default bridge and the source sink-only branch."
